customerID,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn,tenure_disc_corr,TotalCharges_disc_corr
7008-LZVOZ,1,0,1,1,1,1,0,2,2,2,2,2,2,2,1,1,0,3,2
8868-WOZGU,1,0,0,0,1,1,2,0,1,1,0,1,1,0,1,3,1,1,2
1200-TUZHR,0,1,0,0,1,1,2,0,0,0,0,0,1,0,0,3,0,0,1
9365-CSLBQ,1,0,0,1,1,1,0,2,2,2,2,2,2,2,0,2,0,3,2
1334-FJSVR,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,3,1,0,0
5884-FBCTL,0,0,1,1,1,1,0,2,2,2,2,2,2,2,0,0,0,3,2
7130-CTCUS,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1
6242-FEGFD,1,0,1,0,1,1,2,1,1,1,1,0,0,2,0,2,0,3,3
7625-XCQRH,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,3,1,1,1
6194-HBGQN,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,2,3
7634-WSWDB,0,0,0,1,0,2,1,1,0,0,0,0,1,0,1,3,0,0,0
6986-IXNDM,1,0,0,0,1,0,2,0,0,0,0,1,1,0,1,3,0,1,1
1731-TVIUK,0,0,0,0,1,1,2,0,1,0,1,0,1,0,1,3,1,0,0
2987-BJXIK,0,0,0,0,1,1,1,1,1,1,0,1,1,2,0,2,0,3,3
9769-TSBZE,0,0,0,1,1,1,1,1,1,0,1,0,0,2,0,3,0,3,3
0406-BPDVR,0,1,1,0,1,1,2,0,1,0,0,1,1,1,1,1,1,2,3
0618-XWMSS,1,0,0,1,1,0,2,1,0,0,0,0,0,0,1,0,1,1,2
1395-WSWXR,1,0,0,0,1,0,0,2,2,2,2,2,2,2,0,2,0,1,1
6023-GSSXW,0,0,1,0,1,0,1,0,1,0,0,0,1,2,1,1,0,3,3
6752-APNJL,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,2,0,2,2
5276-KQWHG,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,3,1,0,0
0420-HLGXF,0,1,0,0,1,1,2,0,0,1,0,1,1,0,1,3,0,2,3
7446-KQISO,1,0,1,1,1,1,2,0,1,1,1,1,1,2,1,0,0,2,3
9823-EALYC,1,0,1,1,1,1,1,1,1,1,1,1,0,2,1,0,0,3,3
0582-AVCLN,0,0,0,0,1,0,0,2,2,2,2,2,2,2,0,2,0,2,1
5803-NQJZO,1,0,1,0,1,1,1,1,1,1,1,0,0,2,1,0,0,3,3
2565-JSLRY,1,0,0,0,1,1,0,2,2,2,2,2,2,0,1,2,1,0,0
2607-DHDAK,1,0,1,1,1,0,0,2,2,2,2,2,2,2,1,1,0,3,2
1073-XXCZD,1,0,1,0,1,1,0,2,2,2,2,2,2,2,0,0,0,2,2
0743-HRVFF,0,0,1,1,0,2,1,0,0,1,1,1,1,1,1,3,0,2,2
4006-HKYHO,1,0,0,0,1,0,1,1,1,1,1,1,1,2,1,0,0,3,3
3727-JEZTU,0,0,0,0,1,0,0,2,2,2,2,2,2,0,0,2,0,0,0
8143-ETQTI,0,0,1,1,1,0,0,2,2,2,2,2,2,2,1,2,0,1,1
6689-KXGBO,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,1,0,0
9667-TKTVZ,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,2,0,0,0
3657-COGMW,0,1,0,0,1,1,2,1,1,1,0,1,1,0,0,1,0,2,3
8570-KLJYJ,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,2,0,2,2
7754-IXRMC,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0
9473-CBZOP,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,2,0,1,2
2969-WGHQO,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,3,0,0,1
6615-NGGZJ,1,0,0,0,1,1,2,0,1,0,0,1,1,0,1,3,1,1,2
4334-HOWRP,1,1,1,0,0,2,1,1,1,1,1,1,1,2,1,1,0,3,3
4255-DDUOU,0,0,1,1,1,0,0,2,2,2,2,2,2,0,1,2,1,0,0
5863-OOKCL,0,0,0,0,1,0,0,2,2,2,2,2,2,0,0,2,0,1,0
1686-STUHN,1,0,0,0,1,0,0,2,2,2,2,2,2,1,0,0,0,2,1
1329-VHWNP,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2984-MIIZL,1,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,1,0,0
0266-GMEAO,1,0,1,1,1,1,2,1,1,1,1,1,1,2,1,1,0,3,3
5590-YRFJT,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,3,1,1,1
5574-NXZIU,1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,1,0,3,3
0019-GFNTW,0,0,0,0,0,2,1,1,1,1,1,0,0,2,0,0,0,3,2
4256-ZWTZI,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,2,0,0,0
8309-PPCED,0,0,1,0,1,1,2,0,1,1,1,1,1,2,1,0,0,3,3
4098-NAUKP,1,1,1,1,1,1,2,0,1,1,0,0,0,0,1,3,0,3,3
5196-WPYOW,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,2,0,3,3
4608-LCIMN,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1485-YDHMM,1,0,1,1,1,1,2,0,1,0,1,0,1,0,1,0,0,2,3
4054-CUMIA,0,0,1,1,1,0,0,2,2,2,2,2,2,0,1,2,0,1,0
0603-TPMIB,0,0,1,1,1,1,0,2,2,2,2,2,2,2,0,2,0,3,2
2525-GVKQU,0,0,0,0,1,0,0,2,2,2,2,2,2,2,0,2,0,3,1
8161-QYMTT,1,0,0,0,1,1,2,0,0,0,0,1,1,0,1,3,0,0,1
9581-GVBXT,1,0,1,1,0,2,1,1,0,1,0,0,0,1,0,2,0,3,2
5862-BRIXZ,1,0,0,0,0,2,1,1,0,1,1,1,1,2,1,0,0,2,2
5404-GGUKR,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,3,0,0,0
3308-JSGML,1,1,1,0,0,2,1,1,0,1,1,1,1,2,1,1,0,3,3
2126-GSEGL,0,0,1,0,1,1,1,0,1,1,1,1,1,2,1,0,0,3,3
3677-TNKIO,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,1,1,1
0440-QEXBZ,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,0,2,2
2434-EEVDB,0,0,1,0,1,1,2,1,0,1,0,1,0,2,1,1,0,3,3
6762-QVYJO,0,0,1,1,0,2,1,1,0,1,1,1,1,2,0,2,0,3,2
6199-IWKGC,0,1,1,0,1,1,2,0,0,0,1,1,1,1,0,3,0,2,3
2675-DHUTR,1,1,1,0,1,1,2,0,1,0,0,1,1,0,1,3,0,3,3
8152-VETUR,0,0,1,0,1,1,2,0,1,0,0,1,1,2,1,1,0,3,3
9667-EQRXU,0,1,0,0,0,2,1,0,0,1,0,1,0,0,1,3,1,2,1
7446-YPODE,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
9522-BNTHX,0,1,0,0,0,2,1,0,1,1,0,1,1,0,1,3,0,2,2
4676-WLUHT,1,0,0,0,0,2,1,1,1,0,0,0,1,2,0,0,0,2,2
3329-WDIOK,0,0,0,0,0,2,1,0,1,0,0,1,1,0,1,3,1,0,0
7980-MHFLQ,0,0,1,1,1,1,0,2,2,2,2,2,2,2,0,2,0,3,2
2873-ZLIWT,0,0,1,1,1,1,2,0,0,1,1,0,0,0,1,3,1,2,2
3415-TAILE,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,2,1,0,0
0757-WCUUZ,1,0,1,1,1,1,1,0,0,1,0,0,1,2,0,1,0,2,2
1629-DQQVB,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
1915-IOFGU,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3,1,0,0
3045-XETSH,0,0,0,0,1,1,2,0,1,1,0,0,1,0,1,3,1,1,1
0374-AACSZ,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,0,0,0
7239-HZZCX,1,0,0,0,1,0,0,2,2,2,2,2,2,0,0,2,1,0,0
4872-VXRIL,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,3,2
9140-CZQZZ,0,0,1,0,1,0,1,1,1,0,1,1,1,2,1,0,0,3,3
3423-HHXAO,0,0,1,1,1,0,0,2,2,2,2,2,2,1,1,2,0,1,0
9938-TKDGL,1,0,1,1,1,0,2,1,0,0,1,1,1,2,1,3,0,3,3
0531-ZZJWQ,1,1,1,0,1,1,2,0,0,0,0,0,0,0,1,3,0,2,3
6537-QLGEX,0,0,0,0,0,2,1,1,0,0,0,1,0,0,1,3,0,1,1
2688-BHGOG,1,1,0,0,1,0,2,0,0,0,0,0,1,0,1,3,0,0,1
7683-CBDKJ,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,3,1,1,1
0946-CLJTI,1,1,1,0,1,1,2,0,0,1,0,1,1,0,1,3,1,3,3
3160-TYXLT,1,0,0,0,0,2,1,1,1,0,0,0,1,0,1,0,0,2,2
1325-USMEC,1,0,1,0,1,1,2,1,1,1,0,1,0,2,1,1,0,3,3
0916-QOFDP,0,1,1,1,1,1,2,0,0,0,0,1,1,0,1,3,0,1,1
0628-CNQRM,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,2
5606-AMZBO,0,0,1,0,1,1,2,1,0,0,0,0,0,0,1,1,0,1,1
6199-IPCAO,0,0,1,1,1,1,0,2,2,2,2,2,2,2,0,2,0,1,1
7665-TOALD,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,3,1,0,0
0112-QWPNC,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,3,1,2,3
0324-BRPCJ,0,1,1,0,1,1,2,0,1,0,0,1,1,0,1,3,1,3,3
2777-PHDEI,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,3,1,0,0
5640-CAXOA,0,0,0,0,0,2,1,0,0,0,1,0,1,1,1,1,0,2,1
2235-EZAIK,0,0,1,0,1,1,1,1,1,1,1,1,0,2,0,1,0,3,3
3847-BAERP,0,0,0,0,1,0,0,2,2,2,2,2,2,0,1,2,0,1,0
1196-AMORA,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,3,1,0,1
4282-YMKNA,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,3,1,0,1
1453-RZFON,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0
8263-OKETD,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1
0670-KDOMA,0,0,0,0,1,0,0,2,2,2,2,2,2,0,1,2,0,0,0
2476-YGEFM,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,1,0,1,2
8687-BAFGU,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,3,0,0,0
0641-EVBOJ,1,0,0,0,1,0,2,1,0,0,1,0,0,0,1,2,0,0,0
0829-XXPLX,0,0,0,0,1,0,2,1,0,1,0,1,0,0,1,0,0,1,2
9974-JFBHQ,1,0,0,1,1,0,2,0,1,0,1,1,1,0,1,1,0,3,3
5356-RHIPP,1,0,0,0,1,0,0,2,2,2,2,2,2,0,1,2,1,0,0
6624-JDRDS,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0
0608-JDVEC,1,0,1,0,1,0,0,2,2,2,2,2,2,2,0,3,0,2,1
9780-FKVVF,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0
1919-RTPQD,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0
5214-NLTIT,1,0,1,1,1,1,2,0,0,1,0,0,1,2,1,1,0,3,3
3345-PBBFH,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
5055-BRMNE,0,0,1,1,1,1,2,1,0,0,1,1,1,2,0,1,0,3,3
9189-JWSHV,0,1,1,0,1,1,2,0,0,0,0,1,1,0,1,3,1,1,2
2190-PHBHR,0,0,1,0,1,1,2,1,1,0,0,0,1,2,1,1,0,3,3
2650-GYRYL,1,0,1,1,1,0,0,2,2,2,2,2,2,1,1,0,0,2,1
0746-JTRFU,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,3,1,0,0
5208-FVQKB,1,0,1,0,1,0,1,1,1,0,1,0,1,2,0,2,0,3,3
7184-LRUUR,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,2
6627-CFOSN,0,0,0,0,1,1,2,1,1,1,0,0,1,0,1,0,0,3,3
3982-JGSFD,1,0,0,0,1,0,0,2,2,2,2,2,2,1,1,1,0,2,1
1574-DYCWE,0,0,1,1,1,0,0,2,2,2,2,2,2,2,0,2,0,2,1
7247-XOZPB,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,2,3
2466-FCCPT,0,0,1,1,1,0,0,2,2,2,2,2,2,1,0,0,0,1,0
6211-WWLTF,1,0,1,0,1,0,2,1,0,1,0,1,1,2,0,1,0,3,3
4826-TZEVA,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,2,2
6016-NXBNJ,1,0,0,0,1,0,0,2,2,2,2,2,2,1,1,2,0,2,1
9138-EFSMO,1,0,1,1,1,0,2,0,0,0,0,0,1,1,0,0,0,1,2
0576-WNXXC,1,1,1,0,1,1,2,0,1,1,0,0,1,0,1,3,1,1,2
4632-XJMEX,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,2,2
8910-LEDAG,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,2,2
3452-GWUIN,0,1,1,0,1,1,2,0,0,0,0,1,1,0,1,3,0,1,2
2716-GFZOR,1,0,1,0,1,0,2,1,1,1,0,0,0,0,1,1,0,2,2
3724-UCSHY,1,0,1,1,1,0,0,2,2,2,2,2,2,0,0,2,0,0,0
8626-XHBIE,1,0,0,1,1,1,0,2,2,2,2,2,2,2,1,2,0,3,2
4628-CTTLA,1,0,0,0,0,2,1,0,1,0,0,1,0,0,1,3,1,3,2
3192-LNKRK,1,0,1,1,1,0,2,0,0,1,0,1,0,0,1,2,0,2,2
4439-YRNVD,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,3,0,1,0
2876-VBBBL,0,0,0,0,1,0,0,2,2,2,2,2,2,0,1,2,1,0,0
6834-NXDCA,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,3,1,1,0
2208-UGTGR,1,0,0,0,1,1,2,0,1,0,0,1,1,0,0,3,0,3,3
3005-TYFRD,0,0,1,0,1,1,2,0,1,1,0,1,1,0,1,1,0,2,3
8670-MEFCP,0,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2
3079-BCHLN,1,0,1,0,1,0,0,2,2,2,2,2,2,1,0,0,0,2,1
7777-UNYHB,0,0,1,1,1,0,0,2,2,2,2,2,2,0,1,1,0,1,0
5597-GLBUC,0,0,0,0,1,0,2,0,0,1,0,1,0,0,1,3,1,0,0
7278-CKDNC,1,1,0,0,1,1,2,0,1,0,0,0,0,0,1,3,0,1,2
2748-MYRVK,0,0,0,0,1,1,2,0,1,0,0,1,1,1,0,0,1,3,3
8450-UYIBU,0,1,0,0,0,2,1,0,0,1,0,1,0,0,1,3,0,2,2
2969-VAPYH,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,3,3
4822-YCXMX,1,0,0,0,1,1,2,0,0,0,0,0,1,0,1,3,1,1,2
7181-OQCUT,1,0,0,0,1,1,2,1,0,1,0,1,1,0,0,2,0,1,2
8474-UMLNT,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1
9821-POOTN,1,0,1,0,1,1,2,0,0,0,0,0,0,0,1,3,1,2,2
3836-FZSDJ,1,1,1,0,1,1,0,2,2,2,2,2,2,2,0,0,0,3,2
9142-XMYJH,0,0,0,0,1,0,0,2,2,2,2,2,2,0,0,1,0,1,1
6559-ILWKJ,1,0,1,0,0,2,1,0,1,0,0,1,1,2,0,3,1,3,2
0187-QSXOE,1,1,1,0,1,0,2,0,0,0,0,1,1,0,1,3,0,0,1
7733-UDMTP,0,1,0,0,0,2,1,0,1,1,0,1,1,0,1,3,0,3,2
2649-HWLYB,1,0,1,0,1,1,1,1,0,1,1,0,1,2,0,0,0,3,3
5214-CHIWJ,1,0,0,0,1,0,0,2,2,2,2,2,2,1,0,2,0,1,1
4229-CZMLL,1,0,0,0,1,1,2,0,0,0,0,0,0,0,1,3,1,0,1
6904-JLBGY,0,1,0,0,1,1,2,1,1,1,1,1,1,2,1,1,0,3,3
2465-BLLEU,1,0,0,0,1,0,0,2,2,2,2,2,2,0,1,2,0,0,0
1685-VAYJF,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1
8874-EJNSR,1,0,1,1,1,1,0,2,2,2,2,2,2,2,0,2,0,2,1
6917-YACBP,0,1,0,0,1,1,2,1,1,1,0,0,0,0,1,3,0,3,3
5049-MUBWG,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,2
4223-WOZCM,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0
0769-MURVM,0,0,1,1,0,2,1,1,1,1,1,1,1,2,0,0,0,3,3
9253-VIFJQ,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,3,3
7030-FZTFM,1,0,1,1,1,1,2,0,1,1,1,1,1,2,0,1,0,3,3
9741-YLNTD,1,0,0,0,1,1,2,0,0,0,1,0,1,0,1,0,0,0,1
5917-RYRMG,1,1,0,0,1,0,0,2,2,2,2,2,2,1,0,1,0,2,1
5120-ZBLAI,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,2,3
1194-BHJYC,1,0,1,0,0,2,1,1,0,1,1,1,1,2,1,2,0,3,2
3663-MITLP,0,0,0,0,1,0,2,0,1,1,0,1,1,0,1,3,1,1,2
0906-QVPMS,1,0,1,0,1,1,2,1,1,1,1,1,1,2,0,0,0,3,3
9025-ZRPVR,1,0,0,0,1,0,0,2,2,2,2,2,2,0,1,2,1,0,0
1905-OEILC,0,0,0,0,1,0,0,2,2,2,2,2,2,0,0,2,0,0,0
7858-GTZSP,0,0,0,0,1,1,2,0,0,0,0,0,1,0,1,3,0,1,1
3285-UCQVC,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1
6248-BSHKG,1,0,1,1,1,0,0,2,2,2,2,2,2,1,0,2,0,3,1
4685-TFLLS,1,0,1,1,1,0,0,2,2,2,2,2,2,1,0,0,0,1,0
3470-BTGQO,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1
1209-VFFOC,1,0,1,1,0,2,1,1,1,1,1,0,1,2,1,2,0,3,3
8224-DWCKX,1,1,0,0,1,1,2,0,0,0,0,0,0,0,1,1,0,1,1
5482-PLVPE,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,3,1,0,0
4553-DVPZG,0,0,1,0,1,1,2,0,0,1,0,1,1,0,1,3,0,3,3
4902-OHLSK,0,1,0,0,1,1,2,0,0,0,1,1,1,0,0,3,1,1,2
6917-IAYHD,1,0,0,1,0,2,1,0,1,0,1,0,0,0,0,2,0,0,0
0495-ZBNGW,1,1,1,0,1,1,2,0,0,1,0,0,0,0,1,0,1,0,0
8620-RJPZN,0,0,0,0,1,0,0,2,2,2,2,2,2,0,0,3,0,0,0
7572-KPVKK,1,0,0,1,1,1,2,0,0,1,1,1,1,2,1,3,0,3,3
2642-MAWLJ,0,0,1,1,1,0,0,2,2,2,2,2,2,2,0,0,0,2,1
2357-COQEK,0,1,0,0,1,1,2,0,0,1,1,1,1,0,1,3,1,1,2
7103-ZGVNT,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,3,3
3737-GCSPV,0,0,1,0,1,1,2,1,0,0,1,1,0,0,1,1,1,1,1
2027-WKXMW,0,0,1,0,1,1,2,0,1,1,1,1,1,0,1,3,0,3,3
7137-NAXML,1,0,0,0,1,0,0,2,2,2,2,2,2,1,0,0,0,1,1
2428-ZMCTB,1,0,0,0,1,0,0,2,2,2,2,2,2,0,0,1,0,1,0
2961-VNFKL,0,0,1,0,1,1,0,2,2,2,2,2,2,2,1,1,0,3,2
1768-HNVGJ,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,3,0,2,2
6963-KQYQB,0,0,1,1,1,1,0,2,2,2,2,2,2,2,0,2,0,3,2
5934-RMPOV,0,0,0,1,1,1,2,0,0,0,0,0,1,0,1,3,0,1,2
1207-BLKSA,0,0,1,1,1,1,0,2,2,2,2,2,2,2,0,2,0,2,1
4088-YLDSU,1,0,1,0,1,1,2,0,0,1,1,1,1,1,1,3,1,2,3
8316-BBQAY,0,0,0,0,0,2,1,1,0,1,1,1,1,2,0,1,0,3,3
1166-PQLGG,0,0,1,1,1,0,0,2,2,2,2,2,2,2,0,0,0,3,2
3146-JTQHR,1,0,1,0,1,0,0,2,2,2,2,2,2,1,0,0,0,1,0
4291-YZODP,0,0,0,1,1,0,0,2,2,2,2,2,2,1,0,2,0,0,0
4395-PZMSN,1,1,0,0,1,0,2,0,1,0,0,0,1,0,1,3,0,0,1
6427-FEFIG,0,0,1,1,1,1,1,1,0,1,0,1,1,2,0,1,0,1,2
0017-IUDMW,0,0,1,1,1,1,2,1,1,1,1,1,1,2,1,1,0,3,3
8706-HRADD,1,0,0,0,0,2,1,1,0,0,1,1,0,0,1,2,0,1,1
9955-QOPOY,1,0,1,0,0,2,1,0,1,1,1,1,1,1,1,1,0,3,3
4385-ZKVNW,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,2,2
5446-DKWYW,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,3,0,3,3
2034-CGRHZ,1,1,0,0,1,1,2,0,1,1,0,1,1,0,1,1,1,1,2
5797-APWZC,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,3,1,0,0
3683-QKIUE,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
4228-ZGYUW,1,0,0,0,1,1,2,0,1,0,0,0,1,0,1,3,1,0,0
9031-ZVQPT,1,0,1,0,1,1,2,0,1,1,1,1,1,2,1,3,0,3,3
2990-IAJSV,1,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,3,3
8107-KNCIM,1,1,1,0,1,1,2,0,0,0,0,0,0,0,1,3,0,1,1
9027-YFHQJ,1,0,0,0,1,1,0,2,2,2,2,2,2,0,1,0,0,0,0
5176-LDKUH,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0,3,0,2,2
4644-OBGFZ,1,0,1,1,1,0,0,2,2,2,2,2,2,1,0,2,0,2,1
7926-IJOOU,1,0,0,0,1,0,0,2,2,2,2,2,2,0,0,1,0,0,0
6480-YAGIY,1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,1,0,2,3
4029-HPFVY,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,2,0,0,0
7602-DBTOU,0,0,1,0,1,0,0,2,2,2,2,2,2,2,0,2,0,3,2
5345-BMKWB,1,0,1,0,1,0,0,2,2,2,2,2,2,0,0,2,0,0,0
3519-ZKXGG,0,0,1,0,1,1,2,0,0,0,0,0,0,0,1,3,1,0,0
5457-COLHT,1,0,1,1,1,0,1,1,1,0,1,1,1,2,0,0,0,3,3
6416-TVAIH,1,0,1,1,1,0,2,0,0,0,0,0,0,0,1,3,1,0,0
5451-YHYPW,0,1,1,0,1,1,2,1,1,1,1,1,1,2,1,1,0,3,3
5108-ADXWO,1,0,0,0,1,0,2,1,0,0,0,0,0,0,1,3,1,1,1
7998-WNZEM,1,0,0,0,1,1,1,1,1,1,1,0,1,2,0,0,0,3,3
3066-RRJIO,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,2,1,0,0
4664-NJCMS,0,0,1,0,0,2,1,1,0,1,1,1,1,2,0,0,0,2,2
0307-BCOPK,0,0,0,0,1,0,0,2,2,2,2,2,2,1,0,2,0,1,0
7629-WFGLW,0,1,1,0,1,1,2,1,1,1,1,0,0,1,0,3,0,3,3
2542-HYGIQ,0,0,0,0,1,0,0,2,2,2,2,2,2,0,0,1,0,0,0
6715-OFDBP,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,3,1,0,0
5016-LIPDW,1,0,1,1,1,0,0,2,2,2,2,2,2,1,0,2,0,3,1
6481-LXPWL,1,0,1,1,0,2,1,0,1,1,0,0,0,1,1,1,0,3,2
1567-DSCIC,1,0,0,0,1,1,2,0,1,1,0,1,0,0,1,3,1,0,1
2150-UWTFY,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,2,1,1,2
6124-ACRHJ,0,0,0,0,1,0,0,2,2,2,2,2,2,0,0,2,0,0,0
9362-MWODR,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,2,2
9975-GPKZU,1,0,1,1,1,0,0,2,2,2,2,2,2,2,0,1,0,2,1
9625-RZFUK,1,0,1,1,1,0,0,2,2,2,2,2,2,2,0,2,0,3,1
5153-LXKDT,1,0,1,1,1,1,2,1,1,1,0,1,1,2,1,3,0,3,3
5161-UBZXI,1,0,1,1,1,0,2,1,1,0,1,1,1,2,1,1,0,3,3
1020-JPQOW,0,0,1,0,1,1,2,0,1,1,1,0,0,0,0,3,0,3,3
7919-ZODZZ,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,2,0,1,1
0565-JUPYD,1,0,0,0,1,1,2,1,1,1,1,1,0,1,0,1,0,3,3
6867-ACCZI,0,0,1,1,0,2,1,1,1,1,1,0,1,2,1,2,0,1,1
5939-XAIXZ,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,2,0,1,1
9054-FOWNV,1,0,1,1,1,1,2,0,0,1,0,1,0,0,1,3,0,1,2
2683-BPJSO,1,0,1,0,1,1,2,1,1,0,0,0,0,0,1,3,1,1,2
2157-MXBJS,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,2,1,1,1
8207-VVMYB,0,0,1,0,1,1,0,2,2,2,2,2,2,2,1,0,0,3,2
9732-EQMWY,0,0,1,0,1,0,2,0,1,1,0,1,1,0,0,3,0,2,3
9360-AHGNL,0,1,1,0,1,1,2,1,0,1,1,1,1,1,1,2,1,2,3
1087-UDSIH,0,0,0,0,1,0,0,2,2,2,2,2,2,0,1,2,1,0,0
5269-NRGDP,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,3,0,2,2
6195-MELTI,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,2,0,3,2
5485-WUYWF,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0
2121-JAFOM,0,0,1,0,1,1,2,1,1,1,1,1,1,2,1,1,0,3,3
8818-DOPVL,0,1,0,0,1,1,2,0,1,1,0,1,1,0,1,3,0,2,3
2632-UCGVD,1,1,1,0,1,1,2,0,0,0,1,1,1,0,1,1,1,3,3
5445-PZWGX,1,0,0,0,1,1,2,1,1,0,1,0,1,1,0,3,1,3,3
1227-UDMZR,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,0,0,3,3
5198-HQAEN,1,0,1,1,1,0,2,0,1,0,1,1,0,1,1,3,0,2,2
9170-CCKOU,1,0,1,0,1,1,2,1,1,1,0,0,0,0,0,1,1,1,2
2167-FQSTQ,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,3,0,3,3
2819-GWENI,0,0,1,1,1,0,0,2,2,2,2,2,2,1,0,2,0,1,1
1043-YCUTE,1,0,1,0,1,1,0,2,2,2,2,2,2,2,1,1,1,3,1
